TEMP.no.negatives.2,DO,vel_cm_s,meanHSIo,WDP,ZICE,ZSNOW,Perimeter,Hectares,max_depth,avg_fetch,sdi,econ,pct_outl,num_outl,pct_aqveg,CHLcal,FDD,dis_z_score,OBJECTID,SHEETBAR,FLDNUM,Month,Day,Year,uniq_id,AQUA_CODE,AQUA_DESC,pool,DEPTH_HSI_2m,TEMP_HSI,DO_HSI,VELOCITY_HSI,HSI_winter_cover,HSI_Winter_water_quality,HSI_winter_other
0,10.8,0,0,0.13,25,6,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,4.18298,1149.75,-0.682906814,4432,41010596,1,1,26,2001,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,1,1,0,1
0,10.9,1,0,0.74,32,6,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,2.86314,1149.75,-0.682906814,4433,41010597,1,1,26,2001,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,10.5,3,0,1.98,32,11,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.11061,1149.75,-0.682906814,4445,41010611,1,1,26,2001,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.98,1,0,0
0,10.2,2,0,0.49,38,9,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.02812,1149.75,-0.682906814,4447,41010612,1,1,26,2001,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.19
0,10.6,1,0,0.48,48,9,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.44057,1149.75,-0.682906814,4449,41010613,1,1,26,2001,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0.6,9,0,0.3,0.23,41,10,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,24.80548,1149.75,-0.682906814,4453,41010616,1,1,26,2001,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.3,1,1,1,0.3,1
0,10.2,1,0.05,0.52,37,9,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.02812,1149.75,-0.682906814,4456,41010619,1,1,26,2001,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0.9,13.3,0,0.63,0.7,29,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,10.27024,447.75,-0.664441033,4668,41011813,1,1,31,2002,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.45,1,1,1,0.63,1
0.1,13.8,2,0.225,1.36,18,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,9.4305,447.75,-0.664441033,4672,41011815,1,1,31,2002,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.05,1,0.99,1,0.05,0.19
0.2,13.1,1,0.125,1.1,29,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,11.339,447.75,-0.664441033,4674,41011816,1,1,31,2002,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.1,1,0.99,1,0.1,0.4
0.3,13.3,8,0,0.59,6,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,2.40527,754.5,-0.689929012,4882,41014072,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.95,1,0.15,0
0,12.5,1,0,0.49,50,10,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,4.84603,754.5,-0.689929012,4884,41014074,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,12,1,0,0.37,52,11,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.04199,754.5,-0.689929012,4887,41014076,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,12.8,1,0,0.39,25,12,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,2.19303,754.5,-0.689929012,4889,41014081,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,12.7,4,0,0.5,36,11,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,2.61751,754.5,-0.689929012,4892,41014084,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.98,1,0,0
0.3,5.9,2,0.15,0.37,45,11,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,6.86231,754.5,-0.689929012,4893,41014085,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.99,1,0.15,0.19
0,12.5,2,0,0.69,44,11,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,2.93587,754.5,-0.689929012,4894,41014086,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.19
0,13,3,0,1.32,39,12,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,2.51139,754.5,-0.689929012,4896,41014087,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.98,1,0,0
0.1,12.7,3,0,0.27,47,10,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.46647,754.5,-0.689929012,4898,41014091,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.05,1,0.98,1,0.05,0
0.1,12.4,1,0.05,0.37,51,10,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.25423,754.5,-0.689929012,4899,41014092,1,1,31,2005,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.05,1,0.99,1,0.05,0.4
0.6,14,1,0.3,0.73,10,0,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,4.5797,923.6136,-0.515674458,4946,41014958,1,1,25,2006,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.3,1,0.99,1,0.3,0.4
0.5,13.8,2,0.275,1.4,5,0,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.9392,923.6136,-0.515674458,4948,41014959,1,1,25,2006,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,0.99,1,0.25,0.19
0.3,8.1,0,0.15,0.24,20,9,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,11.0719,410.75,-0.743245704,5120,41015941,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,1,1,0.15,1
0.1,10.3,2,0.05,0.2,20,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,9.8699,410.75,-0.743245704,5121,41015942,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.05,1,0.99,1,0.05,0.19
0.7,9.4,0,0.325,1.19,15,8,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,8.5477,410.75,-0.743245704,5122,41015943,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.35,1,1,1,0.35,1
0,12.7,2,0,1,14,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,13.2355,410.75,-0.743245704,5124,41015944,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.19
0,12.9,1,0.05,1.04,20,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,19.8465,410.75,-0.743245704,5126,41015945,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,13,1,0,1.11,18,9,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,14.6779,410.75,-0.743245704,5128,41015946,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,13.1,4,0.335,1.23,18,8,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,18.2839,410.75,-0.743245704,5130,41015947,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.98,1,0,0
0,13.3,1,0.1,1.04,15,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,15.1587,410.75,-0.743245704,5132,41015948,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,13.1,2,0.1,1.37,17,8,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,13.1153,410.75,-0.743245704,5134,41015949,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.19
0,13,1,0.175,1.23,18,8,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,15.1587,410.75,-0.743245704,5136,41015950,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,13.9,2,0.075,0.76,21,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,15.0385,410.75,-0.743245704,5138,41015951,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.19
0,13.1,0,0,0.52,15,8,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,17.8031,410.75,-0.743245704,5140,41015952,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,1,1,0,1
0.6,10.9,1,0.3,0.29,21,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,15.7597,410.75,-0.743245704,5146,41015957,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.3,1,0.99,1,0.3,0.4
0,12.4,10,0,2.13,15,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,15.2789,410.75,-0.743245704,5148,41015959,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.94,1,0,0
0.3,13.3,8,0,0.72,15,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,14.4375,410.75,-0.743245704,5151,41015961,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.95,1,0.15,0
0.8,10.8,2,0.4,0.3,17,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,18.7647,410.75,-0.743245704,5153,41015962,1,1,22,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.4,1,0.99,1,0.4,0.19
0.4,9.4,0,0.2,0.2,22,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,17.6829,410.75,-0.767173195,5310,41016097,1,1,31,2007,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.2,1,1,1,0.2,1
0.4,12.9,1,0.225,0.51,52,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.7867,1223,-0.622307842,5575,41019035,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.2,1,0.99,1,0.2,0.4
0.6,12.4,1,0.3,0.35,55,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.64365,1223,-0.622307842,5577,41019036,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.3,1,0.99,1,0.3,0.4
0.5,12.4,1,0.3,0.53,52,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,5.07415,1223,-0.622307842,5578,41019037,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,0.99,1,0.25,0.4
0.5,11.5,2,0.3,0.57,52,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,15.5168,1223,-0.622307842,5580,41019038,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,0.99,1,0.25,0.19
0.8,10.5,1,0.4,0.4,49,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,4.3589,1223,-0.622307842,5582,41019039,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.4,1,0.99,1,0.4,0.4
0.5,13.6,1,0.325,0.6,52,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,32.6828,1223,-0.622307842,5583,41019043,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,0.99,1,0.25,0.4
0.1,12.1,2,0.05,0.72,52,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,4.3589,1223,-0.622307842,5585,41019044,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.05,1,0.99,1,0.05,0.19
0.1,11.8,1,0.05,0.72,48,1,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,2.78535,1223,-0.622307842,5587,41019045,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.05,1,0.99,1,0.05,0.4
0.4,7.8,1,0.225,0.56,45,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,7.2199,1223,-0.622307842,5589,41019046,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.2,1,0.99,1,0.2,0.4
0.3,13,1,0.15,0.55,44,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.64365,1223,-0.622307842,5591,41019050,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.99,1,0.15,0.4
0.6,14.1,0,0.3,0.29,42,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,12.3697,1223,-0.622307842,5593,41019051,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.3,1,1,1,0.3,1
0.2,1.6,1,0.1,0.35,34,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,3.35755,1223,-0.622307842,5595,41019053,1,1,27,2010,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.1,0.4,0.99,1,0.1,0.4
0,3.6,0,0,0.33,52,12,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,0,1263,-0.481863873,5779,41020019,1,1,26,2011,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,0.7,1,1,0,1
0.1,7.5,3,0.025,1.1,37,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,0,1263,-0.481863873,5781,41020020,1,1,26,2011,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.05,1,0.98,1,0.05,0
0,11.2,0,0,0.33,51,10,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,0.36161,1263,-0.481863873,5784,41020022,1,1,26,2011,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,1,1,0,1
0,10.6,0,0,0.19,55,9,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,0.20278,1263,-0.481863873,5788,41020025,1,1,26,2011,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,1,1,0,1
0,11.4,1,0,0.92,41,9,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,0,1263,-0.481863873,5789,41020026,1,1,26,2011,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.99,1,0,0.4
0,11.2,13,0,0.63,49,11,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,0,1263,-0.481863873,5793,41020029,1,1,26,2011,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.92,1,0,0
0,11.3,10,0,0.25,29,14,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,0,1263,-0.481863873,5796,41020031,1,1,26,2011,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0,1,0.94,1,0,0
0.5,10.3,0,0.61,6.5,29,8,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,13.99299,595.5,-0.731802122,5928,41020907,1,1,24,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,1,1,0.25,1
0.3,5.9,0,0.15,0.31,24,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,4.19513,595.5,-0.722179109,5998,41020953,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,1,1,0.15,1
0.5,0.6,0,0,0.23,27,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,16.36344,595.5,-0.722179109,6001,41020955,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,0,1,1,0,1
0.7,7.5,1,0.375,0.73,30,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,6.24952,595.5,-0.722179109,6002,41020959,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.35,1,0.99,1,0.35,0.4
0.7,8.1,1,0.35,0.33,33,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,4.66922,595.5,-0.722179109,6004,41020960,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.35,1,0.99,1,0.35,0.4
0.4,10.9,1,0.435,1.15,37,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,8.30391,595.5,-0.722179109,6005,41020961,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.2,1,0.99,1,0.2,0.4
0.2,12.2,1,0.415,1.37,29,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,10.51633,595.5,-0.722179109,6007,41020962,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.1,1,0.99,1,0.1,0.4
0.2,11.4,1,0.365,2.02,29,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,7.1977,595.5,-0.722179109,6009,41020963,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.1,1,0.99,1,0.1,0.4
0.5,12.2,0,0.25,0.33,32,4,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,6.72361,595.5,-0.722179109,6017,41020968,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,1,1,0.25,1
0.5,11.2,1,0.275,0.74,30,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,7.82982,595.5,-0.722179109,6018,41020969,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,0.99,1,0.25,0.4
0.5,11.2,1,0.25,0.81,37,4,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,6.56558,595.5,-0.722179109,6020,41020970,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,0.99,1,0.25,0.4
0.5,11.3,0,0.25,0.53,34,7,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,7.35573,595.5,-0.722179109,6022,41020971,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,1,1,0.25,1
0.5,10.7,0,0.25,0.36,30,11,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,5.77543,595.5,-0.722179109,6024,41020972,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,1,1,0.25,1
0.3,12.1,1,0.225,0.55,37,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,5.30134,595.5,-0.722179109,6025,41020973,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.99,1,0.15,0.4
0.6,12.3,2,0.3,0.36,18,6,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,5.14331,595.5,-0.722179109,6028,41020975,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.3,1,0.99,1,0.3,0.19
0.3,12.4,3,0,0.33,21,4,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,6.09149,595.5,-0.722179109,6029,41020976,1,1,26,2012,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.98,1,0.15,0
0.4,12.6,3,0.1,0.54,18,1,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,6.70326,1008.5,-0.739344483,6261,41021937,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.2,1,0.98,1,0.2,0
0.3,12.6,2,0.175,0.74,43,1,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,12.65747,1008.5,-0.739344483,6264,41021942,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.99,1,0.15,0.19
0.1,13.7,2,0.175,0.83,39,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,7.67255,1008.5,-0.739344483,6267,41021944,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.05,1,0.99,1,0.05,0.19
0.3,13.9,0,0.46,0.74,46,0,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,7.67255,1008.5,-0.739344483,6269,41021945,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,1,1,0.15,1
0.4,13.2,1,0.505,1.13,46,0,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,5.18009,1008.5,-0.739344483,6272,41021947,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.2,1,0.99,1,0.2,0.4
0.4,12.9,0,0.49,1.06,44,0,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,5.18009,1008.5,-0.739344483,6274,41021948,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.2,1,1,1,0.2,1
0.5,13.6,0,0.515,1.46,42,1,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,6.84173,1008.5,-0.739344483,6276,41021949,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,1,1,0.25,1
0.5,13.6,1,0.51,0.91,46,1,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,8.22643,1008.5,-0.739344483,6278,41021950,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,0.99,1,0.25,0.4
0.4,13.9,1,0.415,1.42,38,0,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,6.14938,1008.5,-0.739344483,6280,41021951,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.2,1,0.99,1,0.2,0.4
0.5,14.2,1,0.275,0.94,39,0,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,7.39561,1008.5,-0.739344483,6287,41021956,1,1,29,2013,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.25,1,0.99,1,0.25,0.4
0.3,12.5,1,0.175,0.92,32,4,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,4.00026,747.5,-0.611904585,6439,41023799,1,1,26,2015,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.99,1,0.15,0.4
0.2,11.7,3,0.1,0.92,36,4,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,1.41208,747.5,-0.611904585,6441,41023800,1,1,26,2015,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.1,1,0.98,1,0.1,0
0.6,10.3,3,0.075,0.6,42,6,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,1.5483,747.5,-0.611904585,6443,41023801,1,1,26,2015,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.3,1,0.98,1,0.3,0
0.2,9.2,3,0.315,0.75,34,3,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,1.00342,747.5,-0.611904585,6445,41023802,1,1,26,2015,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.1,1,0.98,1,0.1,0
1.2,10.5,0,0.69,0.38,40,4,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,7.6782,747.5,-0.611904585,6447,41023803,1,1,26,2015,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.53,1,1,1,0.69,1
1.6,11.2,1,0.68,0.33,37,5,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,1.95696,747.5,-0.611904585,6448,41023804,1,1,26,2015,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.6,1,0.99,1,0.73,0.4
0.3,9.6,4,0,0.45,15,2,101956.3838,882.6463829,5.42,0.735056345,9.680908578,79.35074376,4.587574999,18,93.82878127,1.68452,747.5,-0.617106214,6546,41023877,1,1,29,2015,P04_CFL_19,CFL,Contiguous Floodplain Lake,P04,1,0.15,1,0.98,1,0.15,0
